city,timestamp,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
Kolkata,2025-04-23 00:00:00+00:00,24.8,29.4,315.0,5.7,6.0,78.0,105
Kolkata,2025-04-23 01:00:00+00:00,26.3,30.7,354.0,5.4,6.8,84.0,104
Kolkata,2025-04-23 02:00:00+00:00,27.8,32.5,395.0,4.7,7.8,93.0,103
Kolkata,2025-04-23 03:00:00+00:00,31.1,35.6,416.0,4.1,9.0,104.0,102
Kolkata,2025-04-23 04:00:00+00:00,33.3,38.1,405.0,3.5,10.6,120.0,102
Kolkata,2025-04-23 05:00:00+00:00,35.4,41.3,375.0,2.9,12.3,138.0,101
Kolkata,2025-04-23 06:00:00+00:00,37.4,45.8,347.0,2.5,13.5,152.0,101
Kolkata,2025-04-23 07:00:00+00:00,38.3,50.3,323.0,2.2,13.9,161.0,101
Kolkata,2025-04-23 08:00:00+00:00,38.0,53.6,300.0,2.0,13.7,165.0,100
Kolkata,2025-04-23 09:00:00+00:00,36.4,54.8,291.0,2.7,13.4,163.0,100
Kolkata,2025-04-23 10:00:00+00:00,35.0,53.0,308.0,5.1,12.9,150.0,100
Kolkata,2025-04-23 11:00:00+00:00,35.4,47.6,339.0,8.4,12.3,130.0,112
Kolkata,2025-04-23 12:00:00+00:00,43.5,56.6,361.0,12.2,14.0,119.0,117
Kolkata,2025-04-23 13:00:00+00:00,38.9,46.3,362.0,11.0,12.5,104.0,117
Kolkata,2025-04-23 14:00:00+00:00,31.9,36.0,354.0,9.4,10.3,84.0,110
Kolkata,2025-04-23 15:00:00+00:00,27.8,31.4,345.0,8.0,8.5,69.0,97
Kolkata,2025-04-23 16:00:00+00:00,26.3,30.6,342.0,7.2,7.3,65.0,96
Kolkata,2025-04-23 17:00:00+00:00,24.9,29.7,338.0,6.7,6.4,68.0,94
Kolkata,2025-04-23 18:00:00+00:00,23.1,28.1,325.0,6.2,5.7,70.0,93
Kolkata,2025-04-23 19:00:00+00:00,22.2,27.2,291.0,5.6,5.2,71.0,92
Kolkata,2025-04-23 20:00:00+00:00,21.8,26.8,249.0,5.1,4.9,73.0,91
Kolkata,2025-04-23 21:00:00+00:00,21.4,26.4,227.0,4.8,4.9,74.0,90
Kolkata,2025-04-23 22:00:00+00:00,20.7,25.6,246.0,5.1,5.1,72.0,89
Kolkata,2025-04-23 23:00:00+00:00,20.3,25.0,286.0,5.7,5.6,70.0,89
Kolkata,2025-04-24 00:00:00+00:00,21.4,26.2,317.0,6.9,6.6,67.0,88
Kolkata,2025-04-24 01:00:00+00:00,21.5,26.4,329.0,6.1,7.2,74.0,88
Kolkata,2025-04-24 02:00:00+00:00,22.1,27.1,331.0,5.1,7.9,84.0,88
Kolkata,2025-04-24 03:00:00+00:00,23.3,28.2,327.0,4.1,8.5,94.0,87
Kolkata,2025-04-24 04:00:00+00:00,24.3,29.2,312.0,3.3,8.6,104.0,87
Kolkata,2025-04-24 05:00:00+00:00,25.3,30.3,290.0,2.5,8.5,114.0,86
Kolkata,2025-04-24 06:00:00+00:00,25.8,30.9,274.0,2.0,8.4,121.0,85
Kolkata,2025-04-24 07:00:00+00:00,25.9,31.4,269.0,1.7,8.4,125.0,84
Kolkata,2025-04-24 08:00:00+00:00,26.1,32.1,269.0,1.7,8.4,127.0,83
Kolkata,2025-04-24 09:00:00+00:00,26.3,32.5,276.0,2.2,8.5,125.0,82
Kolkata,2025-04-24 10:00:00+00:00,26.5,32.7,294.0,3.7,8.8,117.0,81
Kolkata,2025-04-24 11:00:00+00:00,25.8,31.7,318.0,5.8,9.2,104.0,80
Kolkata,2025-04-24 12:00:00+00:00,34.9,43.0,330.0,7.7,9.4,87.0,79
Kolkata,2025-04-24 13:00:00+00:00,28.3,33.4,318.0,7.6,8.6,76.0,78
Kolkata,2025-04-24 14:00:00+00:00,21.9,26.0,295.0,7.5,7.6,61.0,77
Kolkata,2025-04-24 15:00:00+00:00,18.0,21.9,277.0,7.3,6.6,50.0,77
Kolkata,2025-04-24 16:00:00+00:00,16.5,20.3,275.0,7.0,5.9,47.0,76
Kolkata,2025-04-24 17:00:00+00:00,14.5,18.2,278.0,6.6,5.3,49.0,75
Kolkata,2025-04-24 18:00:00+00:00,12.2,15.7,274.0,6.2,4.8,51.0,74
Kolkata,2025-04-24 19:00:00+00:00,11.0,14.4,253.0,5.7,4.5,52.0,73
Kolkata,2025-04-24 20:00:00+00:00,10.5,14.1,225.0,5.2,4.3,53.0,72
Kolkata,2025-04-24 21:00:00+00:00,10.6,14.2,210.0,5.1,4.4,53.0,71
Kolkata,2025-04-24 22:00:00+00:00,11.0,14.6,218.0,5.7,4.7,50.0,70
Kolkata,2025-04-24 23:00:00+00:00,11.7,15.3,239.0,6.6,5.1,47.0,69
Kolkata,2025-04-25 00:00:00+00:00,13.2,16.9,259.0,8.0,6.6,48.0,68
Kolkata,2025-04-25 01:00:00+00:00,14.4,18.3,277.0,6.9,7.1,54.0,68
Kolkata,2025-04-25 02:00:00+00:00,14.7,19.0,295.0,5.3,7.8,64.0,67
Kolkata,2025-04-25 03:00:00+00:00,15.8,20.2,304.0,4.0,8.4,74.0,66
Kolkata,2025-04-25 04:00:00+00:00,16.8,21.0,298.0,3.1,8.7,86.0,66
Kolkata,2025-04-25 05:00:00+00:00,17.8,21.9,283.0,2.4,8.8,99.0,65
Kolkata,2025-04-25 06:00:00+00:00,18.9,22.8,271.0,2.0,9.0,109.0,64
Kolkata,2025-04-25 07:00:00+00:00,19.7,23.2,264.0,1.7,9.2,116.0,64
Kolkata,2025-04-25 08:00:00+00:00,20.4,23.9,259.0,1.7,9.4,121.0,63
Kolkata,2025-04-25 09:00:00+00:00,21.4,25.1,260.0,2.2,9.6,121.0,63
Kolkata,2025-04-25 10:00:00+00:00,22.5,26.2,274.0,3.7,9.8,116.0,62
Kolkata,2025-04-25 11:00:00+00:00,22.8,26.3,293.0,5.7,9.9,106.0,62
Kolkata,2025-04-25 12:00:00+00:00,32.1,36.3,304.0,7.4,10.1,91.0,62
Kolkata,2025-04-25 13:00:00+00:00,27.1,30.9,296.0,7.4,9.2,81.0,61
Kolkata,2025-04-25 14:00:00+00:00,22.7,26.5,279.0,7.4,8.0,68.0,61
Kolkata,2025-04-25 15:00:00+00:00,20.1,23.8,265.0,7.3,6.9,58.0,61
Kolkata,2025-04-25 16:00:00+00:00,19.2,22.9,260.0,6.9,5.9,55.0,62
Kolkata,2025-04-25 17:00:00+00:00,18.0,21.6,259.0,6.3,5.0,56.0,62
Kolkata,2025-04-25 18:00:00+00:00,16.2,19.7,251.0,5.8,4.4,57.0,62
Kolkata,2025-04-25 19:00:00+00:00,15.4,19.0,228.0,5.5,4.1,57.0,62
Kolkata,2025-04-25 20:00:00+00:00,15.1,18.9,199.0,5.3,4.0,57.0,63
Kolkata,2025-04-25 21:00:00+00:00,15.0,18.9,183.0,5.2,4.1,56.0,63
Kolkata,2025-04-25 22:00:00+00:00,14.6,18.5,191.0,5.5,4.3,53.0,64
Kolkata,2025-04-25 23:00:00+00:00,14.1,18.1,213.0,5.9,4.6,50.0,64
Kolkata,2025-04-26 00:00:00+00:00,15.5,19.7,234.0,6.2,5.5,51.0,64
Kolkata,2025-04-26 01:00:00+00:00,15.7,20.0,254.0,5.4,5.7,55.0,64
Kolkata,2025-04-26 02:00:00+00:00,15.4,19.8,273.0,4.3,6.0,61.0,65
Kolkata,2025-04-26 03:00:00+00:00,15.8,20.4,282.0,3.3,6.2,68.0,65
Kolkata,2025-04-26 04:00:00+00:00,16.4,21.0,271.0,2.6,6.2,76.0,65
Kolkata,2025-04-26 05:00:00+00:00,16.9,21.7,248.0,2.0,6.1,85.0,65
Kolkata,2025-04-26 06:00:00+00:00,17.2,22.1,233.0,1.7,6.0,91.0,64
Kolkata,2025-04-26 07:00:00+00:00,17.3,22.4,227.0,1.5,5.9,94.0,64
Kolkata,2025-04-26 08:00:00+00:00,17.1,22.1,228.0,1.6,5.7,96.0,64
Kolkata,2025-04-26 09:00:00+00:00,16.6,21.4,246.0,2.0,5.6,93.0,64
Kolkata,2025-04-26 10:00:00+00:00,15.8,20.4,303.0,3.1,5.6,85.0,63
Kolkata,2025-04-26 11:00:00+00:00,14.7,18.9,376.0,4.6,5.7,73.0,63
Kolkata,2025-04-26 12:00:00+00:00,20.2,25.0,412.0,6.6,6.8,64.0,62
Kolkata,2025-04-26 13:00:00+00:00,18.7,23.1,374.0,6.6,6.6,59.0,61
Kolkata,2025-04-26 14:00:00+00:00,17.0,21.4,298.0,6.6,6.4,52.0,60
Kolkata,2025-04-26 15:00:00+00:00,15.6,19.7,240.0,6.5,6.0,47.0,60
Kolkata,2025-04-26 16:00:00+00:00,14.8,18.7,225.0,6.0,5.4,46.0,59
Kolkata,2025-04-26 17:00:00+00:00,13.3,17.2,228.0,5.3,4.7,46.0,59
Kolkata,2025-04-26 18:00:00+00:00,11.8,15.7,227.0,4.9,4.3,48.0,59
Kolkata,2025-04-26 19:00:00+00:00,12.8,16.5,211.0,5.2,4.4,51.0,58
Kolkata,2025-04-26 20:00:00+00:00,14.2,17.6,191.0,5.9,4.9,54.0,58
Kolkata,2025-04-26 21:00:00+00:00,15.4,18.8,181.0,6.5,5.3,56.0,58
Kolkata,2025-04-26 22:00:00+00:00,15.7,19.1,189.0,7.1,5.6,54.0,58
Kolkata,2025-04-26 23:00:00+00:00,15.7,19.1,208.0,7.6,6.0,51.0,58
Kolkata,2025-04-27 00:00:00+00:00,22.4,24.9,230.0,10.4,7.7,65.0,58
Kolkata,2025-04-27 01:00:00+00:00,21.5,25.4,257.0,8.9,8.3,71.0,59
Kolkata,2025-04-27 02:00:00+00:00,21.5,25.1,287.0,6.9,9.3,80.0,59
Kolkata,2025-04-27 03:00:00+00:00,22.5,26.0,309.0,5.3,10.7,91.0,60
Kolkata,2025-04-27 04:00:00+00:00,26.7,31.0,316.0,4.5,12.7,107.0,60
Kolkata,2025-04-27 05:00:00+00:00,32.6,38.0,314.0,4.2,15.1,126.0,61
Kolkata,2025-04-27 06:00:00+00:00,37.0,43.1,313.0,4.1,17.3,141.0,63
Kolkata,2025-04-27 07:00:00+00:00,39.8,46.4,311.0,3.9,19.0,151.0,64
Kolkata,2025-04-27 08:00:00+00:00,42.6,49.4,310.0,4.0,20.5,158.0,66
Kolkata,2025-04-27 09:00:00+00:00,44.9,51.9,318.0,5.5,21.6,159.0,69
Kolkata,2025-04-27 10:00:00+00:00,46.8,54.4,347.0,10.1,22.6,153.0,82
Kolkata,2025-04-27 11:00:00+00:00,50.9,58.3,386.0,16.2,23.3,141.0,98
Kolkata,2025-04-27 12:00:00+00:00,54.0,57.9,409.0,23.8,23.5,113.0,108
Kolkata,2025-04-27 13:00:00+00:00,58.8,62.6,403.0,24.8,24.4,97.0,109
Kolkata,2025-04-27 14:00:00+00:00,58.0,61.5,381.0,26.0,25.6,76.0,103
Kolkata,2025-04-27 15:00:00+00:00,53.7,56.7,362.0,26.3,25.6,59.0,89
Kolkata,2025-04-27 16:00:00+00:00,49.9,52.6,354.0,24.9,23.5,52.0,91
Kolkata,2025-04-27 17:00:00+00:00,47.6,50.4,348.0,22.5,20.2,49.0,94
Kolkata,2025-04-27 18:00:00+00:00,40.4,43.1,338.0,20.1,17.1,48.0,97
Kolkata,2025-04-27 19:00:00+00:00,33.3,35.9,313.0,17.5,14.4,48.0,99
Kolkata,2025-04-27 20:00:00+00:00,27.9,30.4,283.0,14.9,11.9,50.0,101
Kolkata,2025-04-27 21:00:00+00:00,24.9,27.4,269.0,13.1,10.1,52.0,103
Kolkata,2025-04-27 22:00:00+00:00,23.0,25.4,283.0,13.1,9.3,51.0,104
Kolkata,2025-04-27 23:00:00+00:00,22.9,25.2,313.0,14.1,9.2,50.0,105
Kolkata,2025-04-28 00:00:00+00:00,33.9,36.3,344.0,18.0,12.6,53.0,105
Kolkata,2025-04-28 01:00:00+00:00,36.7,39.6,374.0,17.1,17.0,66.0,107
Kolkata,2025-04-28 02:00:00+00:00,40.0,42.4,404.0,15.7,23.2,86.0,108
Kolkata,2025-04-28 03:00:00+00:00,44.1,47.5,429.0,13.8,28.3,114.0,110
Kolkata,2025-04-28 04:00:00+00:00,55.9,60.8,443.0,10.9,31.6,159.0,112
Kolkata,2025-04-28 05:00:00+00:00,63.8,69.8,450.0,7.4,33.9,213.0,115
Kolkata,2025-04-28 06:00:00+00:00,65.2,71.7,461.0,5.1,34.4,251.0,119
Kolkata,2025-04-28 07:00:00+00:00,64.5,71.2,482.0,4.7,32.4,261.0,122
Kolkata,2025-04-28 08:00:00+00:00,62.4,68.5,506.0,5.4,28.6,256.0,124
Kolkata,2025-04-28 09:00:00+00:00,60.8,66.1,520.0,6.7,25.1,245.0,162
Kolkata,2025-04-28 10:00:00+00:00,59.1,64.0,514.0,8.7,22.4,232.0,190
Kolkata,2025-04-28 11:00:00+00:00,58.2,62.9,498.0,11.4,20.0,214.0,206
Kolkata,2025-04-28 12:00:00+00:00,87.5,94.8,485.0,22.6,42.8,176.0,212
Kolkata,2025-04-28 13:00:00+00:00,87.3,92.2,479.0,19.9,34.4,163.0,214
Kolkata,2025-04-28 14:00:00+00:00,73.1,76.8,475.0,16.2,22.9,145.0,210
Kolkata,2025-04-28 15:00:00+00:00,62.6,66.6,473.0,13.4,14.1,130.0,203
Kolkata,2025-04-28 16:00:00+00:00,67.3,70.8,470.0,12.5,10.9,124.0,186
Kolkata,2025-04-28 17:00:00+00:00,65.2,68.7,468.0,12.6,10.5,122.0,165
Kolkata,2025-04-28 18:00:00+00:00,59.4,62.4,472.0,12.9,10.5,118.0,144
Kolkata,2025-04-28 19:00:00+00:00,58.6,61.2,486.0,13.0,10.2,109.0,144
Kolkata,2025-04-28 20:00:00+00:00,59.3,61.7,506.0,13.3,10.3,99.0,147
Kolkata,2025-04-28 21:00:00+00:00,58.9,61.5,523.0,14.1,10.7,89.0,150
Kolkata,2025-04-28 22:00:00+00:00,60.3,62.9,536.0,16.2,11.4,79.0,151
Kolkata,2025-04-28 23:00:00+00:00,62.4,64.5,546.0,18.9,12.3,70.0,152
Kolkata,2025-04-29 00:00:00+00:00,93.4,95.9,547.0,23.0,22.0,68.0,153
Kolkata,2025-04-29 01:00:00+00:00,87.3,90.3,539.0,19.3,25.7,98.0,154
Kolkata,2025-04-29 02:00:00+00:00,85.0,88.5,523.0,14.1,30.7,140.0,155
Kolkata,2025-04-29 03:00:00+00:00,80.8,84.5,496.0,9.8,33.4,179.0,156
Kolkata,2025-04-29 04:00:00+00:00,73.6,77.5,449.0,7.3,31.8,212.0,157
Kolkata,2025-04-29 05:00:00+00:00,78.2,82.4,393.0,5.8,27.9,243.0,157
Kolkata,2025-04-29 06:00:00+00:00,80.8,85.9,354.0,4.8,24.1,264.0,157
Kolkata,2025-04-29 07:00:00+00:00,80.6,86.6,345.0,4.2,21.0,274.0,158
Kolkata,2025-04-29 08:00:00+00:00,80.6,87.3,353.0,4.2,18.0,274.0,173
Kolkata,2025-04-29 09:00:00+00:00,77.8,85.0,375.0,4.7,15.8,264.0,203
Kolkata,2025-04-29 10:00:00+00:00,74.5,82.4,414.0,5.7,14.5,238.0,214
Kolkata,2025-04-29 11:00:00+00:00,65.0,73.1,466.0,7.1,14.0,202.0,220
Kolkata,2025-04-29 12:00:00+00:00,76.4,82.4,515.0,21.4,20.4,174.0,222
Kolkata,2025-04-29 13:00:00+00:00,96.4,102.4,559.0,24.3,22.4,154.0,219
Kolkata,2025-04-29 14:00:00+00:00,95.9,101.0,599.0,28.0,25.0,125.0,213
Kolkata,2025-04-29 15:00:00+00:00,78.0,82.9,626.0,29.1,25.3,102.0,204
Kolkata,2025-04-29 16:00:00+00:00,58.3,63.1,638.0,24.7,21.2,90.0,182
Kolkata,2025-04-29 17:00:00+00:00,44.0,48.5,636.0,17.7,14.9,82.0,160
Kolkata,2025-04-29 18:00:00+00:00,33.9,37.8,615.0,13.0,10.1,74.0,160
Kolkata,2025-04-29 19:00:00+00:00,29.3,33.1,555.0,12.7,8.3,63.0,159
Kolkata,2025-04-29 20:00:00+00:00,28.3,32.1,475.0,14.7,7.9,52.0,158
Kolkata,2025-04-29 21:00:00+00:00,29.6,33.3,425.0,17.3,8.1,42.0,158
Kolkata,2025-04-29 22:00:00+00:00,32.5,36.2,435.0,21.0,8.7,33.0,157
Kolkata,2025-04-29 23:00:00+00:00,37.3,41.0,474.0,25.3,9.8,26.0,156
Kolkata,2025-04-30 00:00:00+00:00,43.3,47.1,499.0,29.2,12.5,23.0,156
Kolkata,2025-04-30 01:00:00+00:00,36.7,40.4,494.0,23.2,12.8,37.0,155
Kolkata,2025-04-30 02:00:00+00:00,19.6,24.3,476.0,14.8,13.1,57.0,154
Kolkata,2025-04-30 03:00:00+00:00,18.3,23.5,446.0,8.2,12.8,78.0,152
Kolkata,2025-04-30 04:00:00+00:00,17.9,23.1,394.0,5.2,11.2,99.0,151
Kolkata,2025-04-30 05:00:00+00:00,21.0,27.0,331.0,4.0,9.0,120.0,148
Kolkata,2025-04-30 06:00:00+00:00,25.3,33.1,294.0,3.5,7.6,137.0,142
Kolkata,2025-04-30 07:00:00+00:00,27.5,36.1,303.0,3.5,7.8,147.0,136
Kolkata,2025-04-30 08:00:00+00:00,30.0,38.5,339.0,4.3,8.8,152.0,131
Kolkata,2025-04-30 09:00:00+00:00,33.4,42.4,382.0,5.7,9.6,154.0,125
Kolkata,2025-04-30 10:00:00+00:00,37.8,47.6,432.0,7.8,9.5,153.0,121
Kolkata,2025-04-30 11:00:00+00:00,38.4,47.8,490.0,10.6,9.2,149.0,117
Kolkata,2025-04-30 12:00:00+00:00,30.2,40.2,534.0,11.5,10.8,119.0,114
Kolkata,2025-04-30 13:00:00+00:00,36.9,45.2,558.0,15.9,12.5,101.0,109
Kolkata,2025-04-30 14:00:00+00:00,44.1,51.5,569.0,22.0,14.7,76.0,103
Kolkata,2025-04-30 15:00:00+00:00,50.4,57.3,567.0,26.7,16.0,56.0,98
Kolkata,2025-04-30 16:00:00+00:00,55.4,62.2,550.0,28.5,15.4,45.0,96
Kolkata,2025-04-30 17:00:00+00:00,53.9,60.3,520.0,29.0,13.9,40.0,95
Kolkata,2025-04-30 18:00:00+00:00,51.1,57.2,488.0,29.3,12.6,35.0,96
Kolkata,2025-04-30 19:00:00+00:00,50.3,55.9,447.0,30.1,11.9,30.0,98
Kolkata,2025-04-30 20:00:00+00:00,49.4,54.8,403.0,30.9,11.3,27.0,100
Kolkata,2025-04-30 21:00:00+00:00,49.6,55.1,387.0,31.1,11.0,25.0,102
Kolkata,2025-04-30 22:00:00+00:00,48.8,54.4,426.0,31.1,10.9,23.0,104
Kolkata,2025-04-30 23:00:00+00:00,45.8,50.5,491.0,30.6,11.0,21.0,106
Kolkata,2025-05-01 00:00:00+00:00,65.2,70.8,529.0,38.3,13.4,16.0,107
Kolkata,2025-05-01 01:00:00+00:00,46.2,49.7,510.0,28.9,12.4,33.0,109
Kolkata,2025-05-01 02:00:00+00:00,23.9,28.5,463.0,15.9,11.0,57.0,110
Kolkata,2025-05-01 03:00:00+00:00,18.2,23.5,417.0,6.3,10.2,82.0,110
Kolkata,2025-05-01 04:00:00+00:00,19.2,25.0,380.0,3.6,10.5,110.0,110
Kolkata,2025-05-01 05:00:00+00:00,23.2,29.1,344.0,4.2,11.4,140.0,110
Kolkata,2025-05-01 06:00:00+00:00,26.1,31.8,318.0,4.9,11.8,162.0,111
Kolkata,2025-05-01 07:00:00+00:00,26.8,32.6,298.0,3.9,11.1,172.0,111
Kolkata,2025-05-01 08:00:00+00:00,25.7,32.5,289.0,2.9,10.1,174.0,111
Kolkata,2025-05-01 09:00:00+00:00,24.6,33.1,312.0,3.3,9.5,171.0,110
Kolkata,2025-05-01 10:00:00+00:00,24.7,33.9,406.0,5.5,9.5,166.0,109
Kolkata,2025-05-01 11:00:00+00:00,25.8,34.8,532.0,9.2,10.1,157.0,117
Kolkata,2025-05-01 12:00:00+00:00,37.6,46.2,603.0,15.8,13.4,137.0,133
Kolkata,2025-05-01 13:00:00+00:00,48.9,55.6,555.0,18.3,14.5,115.0,139
Kolkata,2025-05-01 14:00:00+00:00,48.5,54.2,450.0,21.7,15.9,84.0,133
Kolkata,2025-05-01 15:00:00+00:00,43.1,48.2,390.0,24.0,16.3,58.0,117
Kolkata,2025-05-01 16:00:00+00:00,39.0,43.7,429.0,23.8,14.8,44.0,108
Kolkata,2025-05-01 17:00:00+00:00,36.3,40.7,512.0,22.6,12.4,35.0,107
Kolkata,2025-05-01 18:00:00+00:00,35.4,39.7,576.0,22.4,10.5,28.0,105
Kolkata,2025-05-01 19:00:00+00:00,37.6,42.3,595.0,24.3,9.6,22.0,103
Kolkata,2025-05-01 20:00:00+00:00,40.0,44.7,595.0,27.3,9.3,17.0,102
Kolkata,2025-05-01 21:00:00+00:00,43.5,48.2,589.0,30.4,9.7,13.0,101
Kolkata,2025-05-01 22:00:00+00:00,48.1,52.9,577.0,34.8,11.3,7.0,100
Kolkata,2025-05-01 23:00:00+00:00,53.8,58.7,558.0,39.4,13.7,3.0,100
Kolkata,2025-05-02 00:00:00+00:00,51.5,56.8,544.0,28.4,10.4,22.0,101
Kolkata,2025-05-02 01:00:00+00:00,50.6,55.3,542.0,23.1,11.1,39.0,100
Kolkata,2025-05-02 02:00:00+00:00,39.1,44.4,546.0,15.7,12.0,63.0,100
Kolkata,2025-05-02 03:00:00+00:00,29.6,36.0,543.0,9.7,13.0,88.0,102
Kolkata,2025-05-02 04:00:00+00:00,26.3,33.6,526.0,6.3,14.0,114.0,103
Kolkata,2025-05-02 05:00:00+00:00,27.5,36.2,503.0,4.2,15.0,142.0,104
Kolkata,2025-05-02 06:00:00+00:00,29.6,39.6,487.0,2.9,15.5,162.0,104
Kolkata,2025-05-02 07:00:00+00:00,30.4,41.9,470.0,2.1,15.0,172.0,104
Kolkata,2025-05-02 08:00:00+00:00,31.3,44.6,460.0,2.0,14.1,175.0,105
Kolkata,2025-05-02 09:00:00+00:00,32.5,45.2,498.0,2.8,13.6,173.0,105
Kolkata,2025-05-02 10:00:00+00:00,33.3,46.0,597.0,4.9,14.2,165.0,106
Kolkata,2025-05-02 11:00:00+00:00,34.9,46.9,743.0,7.9,15.2,152.0,120
Kolkata,2025-05-02 12:00:00+00:00,43.0,49.6,937.0,18.8,20.0,142.0,133
Kolkata,2025-05-02 13:00:00+00:00,69.2,76.4,1278.0,28.0,24.9,121.0,139
Kolkata,2025-05-02 14:00:00+00:00,93.6,101.0,1666.0,40.4,31.3,92.0,135
Kolkata,2025-05-02 15:00:00+00:00,94.3,101.0,1811.0,47.1,34.0,68.0,120
Kolkata,2025-05-02 16:00:00+00:00,74.5,79.6,1489.0,42.4,29.4,54.0,121
Kolkata,2025-05-02 17:00:00+00:00,57.9,61.7,923.0,31.9,20.9,44.0,124
Kolkata,2025-05-02 18:00:00+00:00,43.9,46.6,487.0,23.8,13.9,36.0,127
Kolkata,2025-05-02 19:00:00+00:00,36.3,38.8,336.0,21.2,10.1,28.0,128
Kolkata,2025-05-02 20:00:00+00:00,32.2,34.3,316.0,21.0,7.7,21.0,127
Kolkata,2025-05-02 21:00:00+00:00,29.0,30.9,335.0,21.4,6.4,16.0,127
Kolkata,2025-05-02 22:00:00+00:00,27.2,29.3,385.0,23.0,6.3,11.0,125
Kolkata,2025-05-02 23:00:00+00:00,29.0,31.2,475.0,25.2,7.3,8.0,123
Kolkata,2025-05-03 00:00:00+00:00,31.4,33.6,535.0,22.2,7.4,16.0,120
Kolkata,2025-05-03 01:00:00+00:00,29.8,32.0,534.0,17.5,8.4,32.0,118
Kolkata,2025-05-03 02:00:00+00:00,19.6,22.9,504.0,10.9,9.8,55.0,116
Kolkata,2025-05-03 03:00:00+00:00,15.5,21.4,475.0,5.8,10.8,77.0,114
Kolkata,2025-05-03 04:00:00+00:00,15.1,23.0,451.0,3.5,10.9,95.0,113
Kolkata,2025-05-03 05:00:00+00:00,15.6,24.2,428.0,2.6,10.6,111.0,111
Kolkata,2025-05-03 06:00:00+00:00,18.1,27.2,420.0,2.2,10.6,125.0,110
Kolkata,2025-05-03 07:00:00+00:00,20.8,30.2,440.0,1.7,11.2,138.0,109
Kolkata,2025-05-03 08:00:00+00:00,22.8,32.5,476.0,1.6,12.1,149.0,108
Kolkata,2025-05-03 09:00:00+00:00,24.6,34.0,508.0,2.4,12.6,150.0,107
Kolkata,2025-05-03 10:00:00+00:00,25.6,34.9,528.0,3.7,11.7,137.0,106
Kolkata,2025-05-03 11:00:00+00:00,27.5,38.1,543.0,5.8,10.4,114.0,105
Kolkata,2025-05-03 12:00:00+00:00,36.6,48.0,554.0,10.7,13.9,94.0,105
Kolkata,2025-05-03 13:00:00+00:00,42.8,52.5,563.0,13.5,14.2,79.0,104
Kolkata,2025-05-03 14:00:00+00:00,42.7,50.9,569.0,17.3,14.6,58.0,101
Kolkata,2025-05-03 15:00:00+00:00,41.2,48.5,568.0,20.0,14.4,42.0,97
Kolkata,2025-05-03 16:00:00+00:00,39.3,46.1,561.0,20.5,12.9,35.0,92
Kolkata,2025-05-03 17:00:00+00:00,37.4,43.5,547.0,19.9,10.8,34.0,89
Kolkata,2025-05-03 18:00:00+00:00,33.5,38.8,520.0,19.2,9.1,33.0,87
Kolkata,2025-05-03 19:00:00+00:00,29.9,34.2,466.0,19.0,8.1,31.0,86
Kolkata,2025-05-03 20:00:00+00:00,28.0,31.9,398.0,18.8,7.5,31.0,85
Kolkata,2025-05-03 21:00:00+00:00,29.7,33.6,353.0,18.2,7.2,34.0,85
Kolkata,2025-05-03 22:00:00+00:00,32.4,36.4,349.0,17.1,7.3,44.0,85
Kolkata,2025-05-03 23:00:00+00:00,31.8,35.9,367.0,15.5,7.7,57.0,86
Kolkata,2025-05-04 00:00:00+00:00,55.4,58.7,391.0,30.9,16.7,38.0,86
Kolkata,2025-05-04 01:00:00+00:00,51.0,54.9,425.0,24.4,20.0,73.0,88
Kolkata,2025-05-04 02:00:00+00:00,46.8,53.7,464.0,15.5,24.6,121.0,90
Kolkata,2025-05-04 03:00:00+00:00,45.3,54.2,478.0,8.4,27.6,163.0,92
Kolkata,2025-05-04 04:00:00+00:00,45.5,56.7,438.0,5.2,27.7,193.0,95
Kolkata,2025-05-04 05:00:00+00:00,47.0,59.6,373.0,3.9,26.2,216.0,98
Kolkata,2025-05-04 06:00:00+00:00,48.1,61.5,332.0,3.2,24.6,230.0,100
Kolkata,2025-05-04 07:00:00+00:00,48.5,62.2,338.0,2.5,23.2,234.0,104
Kolkata,2025-05-04 08:00:00+00:00,49.6,63.6,368.0,2.2,21.7,229.0,136
Kolkata,2025-05-04 09:00:00+00:00,50.1,64.5,411.0,2.8,20.3,219.0,170
Kolkata,2025-05-04 10:00:00+00:00,49.4,63.1,475.0,4.5,19.3,203.0,193
Kolkata,2025-05-04 11:00:00+00:00,48.1,60.8,552.0,7.1,18.3,182.0,203
Kolkata,2025-05-04 12:00:00+00:00,34.6,42.6,601.0,9.8,15.1,135.0,204
Kolkata,2025-05-04 13:00:00+00:00,40.0,46.3,600.0,11.9,14.9,118.0,200
Kolkata,2025-05-04 14:00:00+00:00,40.9,46.1,572.0,14.8,14.6,93.0,185
Kolkata,2025-05-04 15:00:00+00:00,37.5,42.3,548.0,16.8,13.9,74.0,163
Kolkata,2025-05-04 16:00:00+00:00,35.9,40.5,544.0,17.0,12.4,65.0,133
Kolkata,2025-05-04 17:00:00+00:00,34.8,39.3,544.0,16.3,10.5,61.0,115
Kolkata,2025-05-04 18:00:00+00:00,33.1,37.7,530.0,16.2,9.0,57.0,115
Kolkata,2025-05-04 19:00:00+00:00,34.0,39.0,482.0,17.2,8.3,53.0,115
