city,timestamp,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
Visakhapatnam,2025-04-23 00:00:00+00:00,22.0,30.0,402.0,20.5,3.7,36.0,83
Visakhapatnam,2025-04-23 01:00:00+00:00,22.6,31.8,401.0,19.0,4.9,40.0,83
Visakhapatnam,2025-04-23 02:00:00+00:00,23.3,33.2,390.0,16.3,6.7,47.0,82
Visakhapatnam,2025-04-23 03:00:00+00:00,23.3,34.2,375.0,13.8,8.2,56.0,81
Visakhapatnam,2025-04-23 04:00:00+00:00,23.7,35.4,356.0,12.0,9.5,68.0,80
Visakhapatnam,2025-04-23 05:00:00+00:00,24.6,36.6,333.0,10.5,10.6,83.0,79
Visakhapatnam,2025-04-23 06:00:00+00:00,25.5,37.6,318.0,9.3,11.3,94.0,78
Visakhapatnam,2025-04-23 07:00:00+00:00,25.8,37.8,316.0,8.3,11.3,101.0,78
Visakhapatnam,2025-04-23 08:00:00+00:00,25.4,37.3,321.0,7.6,10.8,105.0,77
Visakhapatnam,2025-04-23 09:00:00+00:00,24.6,36.3,325.0,7.9,10.1,104.0,77
Visakhapatnam,2025-04-23 10:00:00+00:00,23.2,34.7,325.0,10.0,9.2,94.0,76
Visakhapatnam,2025-04-23 11:00:00+00:00,21.4,32.4,325.0,13.2,8.2,80.0,76
Visakhapatnam,2025-04-23 12:00:00+00:00,19.3,29.2,323.0,16.5,7.4,67.0,75
Visakhapatnam,2025-04-23 13:00:00+00:00,18.6,27.8,321.0,17.5,6.4,61.0,74
Visakhapatnam,2025-04-23 14:00:00+00:00,18.2,27.4,318.0,18.8,5.0,54.0,74
Visakhapatnam,2025-04-23 15:00:00+00:00,17.9,27.2,312.0,19.5,4.0,48.0,73
Visakhapatnam,2025-04-23 16:00:00+00:00,17.7,26.8,298.0,19.0,3.7,46.0,72
Visakhapatnam,2025-04-23 17:00:00+00:00,17.3,26.2,281.0,17.9,3.8,46.0,71
Visakhapatnam,2025-04-23 18:00:00+00:00,16.5,24.8,271.0,16.9,3.8,46.0,71
Visakhapatnam,2025-04-23 19:00:00+00:00,15.8,23.5,270.0,16.0,3.6,45.0,70
Visakhapatnam,2025-04-23 20:00:00+00:00,15.5,23.1,275.0,15.1,3.4,45.0,70
Visakhapatnam,2025-04-23 21:00:00+00:00,15.6,23.2,288.0,14.8,3.2,44.0,69
Visakhapatnam,2025-04-23 22:00:00+00:00,15.6,23.2,318.0,15.7,3.0,43.0,69
Visakhapatnam,2025-04-23 23:00:00+00:00,15.8,23.5,357.0,17.1,2.9,41.0,68
Visakhapatnam,2025-04-24 00:00:00+00:00,16.6,24.4,380.0,17.9,3.3,41.0,68
Visakhapatnam,2025-04-24 01:00:00+00:00,16.9,25.8,374.0,16.0,4.7,45.0,67
Visakhapatnam,2025-04-24 02:00:00+00:00,17.2,26.5,354.0,13.3,6.7,51.0,67
Visakhapatnam,2025-04-24 03:00:00+00:00,16.8,26.4,336.0,11.1,8.3,58.0,66
Visakhapatnam,2025-04-24 04:00:00+00:00,16.7,25.6,329.0,9.7,9.3,68.0,66
Visakhapatnam,2025-04-24 05:00:00+00:00,17.1,25.3,325.0,8.8,10.0,80.0,65
Visakhapatnam,2025-04-24 06:00:00+00:00,17.3,24.8,320.0,8.1,10.3,89.0,64
Visakhapatnam,2025-04-24 07:00:00+00:00,17.2,23.7,309.0,7.3,10.2,94.0,64
Visakhapatnam,2025-04-24 08:00:00+00:00,16.7,22.4,296.0,6.7,9.7,97.0,63
Visakhapatnam,2025-04-24 09:00:00+00:00,16.0,21.0,288.0,7.1,9.0,96.0,62
Visakhapatnam,2025-04-24 10:00:00+00:00,15.4,20.1,289.0,9.0,8.2,88.0,61
Visakhapatnam,2025-04-24 11:00:00+00:00,14.6,18.9,295.0,11.9,7.1,77.0,61
Visakhapatnam,2025-04-24 12:00:00+00:00,16.5,22.0,304.0,13.8,6.4,68.0,60
Visakhapatnam,2025-04-24 13:00:00+00:00,17.1,22.4,319.0,15.1,5.6,64.0,60
Visakhapatnam,2025-04-24 14:00:00+00:00,17.4,22.8,336.0,16.8,4.6,58.0,60
Visakhapatnam,2025-04-24 15:00:00+00:00,17.6,23.1,341.0,18.1,3.8,54.0,60
Visakhapatnam,2025-04-24 16:00:00+00:00,17.9,23.2,322.0,18.4,3.5,52.0,60
Visakhapatnam,2025-04-24 17:00:00+00:00,17.8,23.0,291.0,18.2,3.5,51.0,60
Visakhapatnam,2025-04-24 18:00:00+00:00,17.2,22.2,269.0,18.0,3.5,50.0,60
Visakhapatnam,2025-04-24 19:00:00+00:00,16.9,21.6,264.0,17.8,3.3,49.0,60
Visakhapatnam,2025-04-24 20:00:00+00:00,17.0,21.7,267.0,17.6,3.1,47.0,60
Visakhapatnam,2025-04-24 21:00:00+00:00,17.3,21.9,280.0,17.6,2.9,46.0,60
Visakhapatnam,2025-04-24 22:00:00+00:00,17.9,22.5,311.0,18.4,2.7,44.0,60
Visakhapatnam,2025-04-24 23:00:00+00:00,18.2,22.9,352.0,19.5,2.5,43.0,60
Visakhapatnam,2025-04-25 00:00:00+00:00,18.5,23.1,372.0,20.5,2.8,43.0,61
Visakhapatnam,2025-04-25 01:00:00+00:00,18.9,24.3,353.0,17.7,4.4,48.0,61
Visakhapatnam,2025-04-25 02:00:00+00:00,18.8,24.3,313.0,13.9,6.7,55.0,61
Visakhapatnam,2025-04-25 03:00:00+00:00,17.6,23.3,282.0,10.8,8.5,62.0,61
Visakhapatnam,2025-04-25 04:00:00+00:00,17.2,22.7,271.0,9.1,9.4,69.0,61
Visakhapatnam,2025-04-25 05:00:00+00:00,16.8,21.7,268.0,8.1,9.9,76.0,61
Visakhapatnam,2025-04-25 06:00:00+00:00,16.9,21.7,268.0,7.5,10.1,81.0,61
Visakhapatnam,2025-04-25 07:00:00+00:00,16.6,21.1,269.0,6.9,10.1,84.0,61
Visakhapatnam,2025-04-25 08:00:00+00:00,16.1,20.4,273.0,6.7,9.8,86.0,61
Visakhapatnam,2025-04-25 09:00:00+00:00,15.4,19.4,276.0,7.3,9.5,85.0,61
Visakhapatnam,2025-04-25 10:00:00+00:00,14.7,18.6,276.0,9.2,9.5,80.0,61
Visakhapatnam,2025-04-25 11:00:00+00:00,14.8,19.0,275.0,11.9,9.4,73.0,61
Visakhapatnam,2025-04-25 12:00:00+00:00,16.6,21.1,275.0,14.6,8.5,63.0,61
Visakhapatnam,2025-04-25 13:00:00+00:00,17.3,21.5,277.0,16.5,7.3,59.0,61
Visakhapatnam,2025-04-25 14:00:00+00:00,18.0,22.3,279.0,19.0,5.6,54.0,61
Visakhapatnam,2025-04-25 15:00:00+00:00,18.1,22.4,278.0,20.4,4.3,50.0,61
Visakhapatnam,2025-04-25 16:00:00+00:00,17.7,21.9,271.0,19.7,3.9,50.0,61
Visakhapatnam,2025-04-25 17:00:00+00:00,16.9,21.1,262.0,17.8,3.8,52.0,61
Visakhapatnam,2025-04-25 18:00:00+00:00,15.8,19.8,255.0,16.2,3.8,54.0,61
Visakhapatnam,2025-04-25 19:00:00+00:00,15.0,18.9,249.0,15.2,3.6,55.0,61
Visakhapatnam,2025-04-25 20:00:00+00:00,14.9,18.9,246.0,14.5,3.4,55.0,61
Visakhapatnam,2025-04-25 21:00:00+00:00,15.2,19.2,254.0,14.4,3.2,54.0,60
Visakhapatnam,2025-04-25 22:00:00+00:00,16.1,20.0,285.0,15.4,2.9,52.0,60
Visakhapatnam,2025-04-25 23:00:00+00:00,16.8,20.5,327.0,17.0,2.7,49.0,60
Visakhapatnam,2025-04-26 00:00:00+00:00,17.8,21.2,353.0,17.8,2.5,48.0,60
Visakhapatnam,2025-04-26 01:00:00+00:00,19.2,22.8,346.0,16.1,4.3,51.0,60
Visakhapatnam,2025-04-26 02:00:00+00:00,18.7,23.0,323.0,13.7,6.8,55.0,60
Visakhapatnam,2025-04-26 03:00:00+00:00,17.1,21.6,302.0,11.5,8.7,60.0,60
Visakhapatnam,2025-04-26 04:00:00+00:00,16.0,20.5,289.0,9.8,9.6,66.0,60
Visakhapatnam,2025-04-26 05:00:00+00:00,16.1,20.5,278.0,8.4,9.9,73.0,60
Visakhapatnam,2025-04-26 06:00:00+00:00,16.2,20.8,269.0,7.3,10.0,78.0,60
Visakhapatnam,2025-04-26 07:00:00+00:00,15.9,20.5,261.0,6.5,9.7,80.0,60
Visakhapatnam,2025-04-26 08:00:00+00:00,15.4,19.8,256.0,6.1,9.2,80.0,60
Visakhapatnam,2025-04-26 09:00:00+00:00,14.9,19.3,252.0,6.5,8.7,78.0,60
Visakhapatnam,2025-04-26 10:00:00+00:00,14.6,19.0,251.0,8.0,8.5,72.0,60
Visakhapatnam,2025-04-26 11:00:00+00:00,14.1,18.4,252.0,10.3,8.3,63.0,59
Visakhapatnam,2025-04-26 12:00:00+00:00,15.4,19.8,255.0,12.7,8.0,57.0,59
Visakhapatnam,2025-04-26 13:00:00+00:00,15.7,19.7,261.0,15.1,7.1,52.0,59
Visakhapatnam,2025-04-26 14:00:00+00:00,16.1,20.4,268.0,18.5,6.0,45.0,59
Visakhapatnam,2025-04-26 15:00:00+00:00,16.6,21.0,273.0,20.7,5.0,40.0,59
Visakhapatnam,2025-04-26 16:00:00+00:00,16.8,21.1,273.0,20.8,4.5,39.0,59
Visakhapatnam,2025-04-26 17:00:00+00:00,16.4,20.7,272.0,19.7,4.2,40.0,59
Visakhapatnam,2025-04-26 18:00:00+00:00,15.9,20.1,274.0,18.9,4.0,40.0,59
Visakhapatnam,2025-04-26 19:00:00+00:00,15.8,19.9,282.0,18.6,3.7,40.0,59
Visakhapatnam,2025-04-26 20:00:00+00:00,15.8,19.8,293.0,18.5,3.5,39.0,59
Visakhapatnam,2025-04-26 21:00:00+00:00,15.8,19.8,310.0,18.9,3.3,38.0,59
Visakhapatnam,2025-04-26 22:00:00+00:00,16.2,20.1,337.0,20.6,2.8,35.0,59
Visakhapatnam,2025-04-26 23:00:00+00:00,16.8,20.4,369.0,22.7,2.4,32.0,59
Visakhapatnam,2025-04-27 00:00:00+00:00,20.0,23.2,392.0,26.9,3.3,25.0,59
Visakhapatnam,2025-04-27 01:00:00+00:00,22.7,26.0,399.0,23.5,6.1,29.0,59
Visakhapatnam,2025-04-27 02:00:00+00:00,23.5,27.5,397.0,18.8,10.1,36.0,59
Visakhapatnam,2025-04-27 03:00:00+00:00,19.0,23.4,393.0,15.2,13.6,44.0,60
Visakhapatnam,2025-04-27 04:00:00+00:00,18.2,22.4,391.0,13.7,16.1,55.0,60
Visakhapatnam,2025-04-27 05:00:00+00:00,19.6,24.4,386.0,13.3,18.0,67.0,60
Visakhapatnam,2025-04-27 06:00:00+00:00,21.0,26.1,374.0,13.0,19.1,75.0,61
Visakhapatnam,2025-04-27 07:00:00+00:00,21.2,26.3,347.0,12.0,18.9,77.0,61
Visakhapatnam,2025-04-27 08:00:00+00:00,20.5,25.1,312.0,11.1,17.7,75.0,61
Visakhapatnam,2025-04-27 09:00:00+00:00,18.9,23.1,287.0,11.5,16.7,70.0,62
Visakhapatnam,2025-04-27 10:00:00+00:00,17.5,21.5,282.0,14.3,16.2,61.0,62
Visakhapatnam,2025-04-27 11:00:00+00:00,17.3,21.1,287.0,18.4,15.9,50.0,63
Visakhapatnam,2025-04-27 12:00:00+00:00,15.1,17.6,290.0,21.4,16.7,48.0,63
Visakhapatnam,2025-04-27 13:00:00+00:00,15.5,17.9,286.0,24.5,15.2,41.0,63
Visakhapatnam,2025-04-27 14:00:00+00:00,16.5,19.3,280.0,28.7,13.0,33.0,63
Visakhapatnam,2025-04-27 15:00:00+00:00,16.5,19.0,277.0,31.4,10.9,26.0,63
Visakhapatnam,2025-04-27 16:00:00+00:00,16.7,19.2,279.0,31.2,8.8,24.0,63
Visakhapatnam,2025-04-27 17:00:00+00:00,15.9,18.5,283.0,29.4,6.7,25.0,63
Visakhapatnam,2025-04-27 18:00:00+00:00,15.0,17.7,291.0,27.6,5.1,26.0,63
Visakhapatnam,2025-04-27 19:00:00+00:00,14.5,17.4,303.0,26.0,4.2,25.0,63
Visakhapatnam,2025-04-27 20:00:00+00:00,14.3,17.2,317.0,24.4,3.7,24.0,63
Visakhapatnam,2025-04-27 21:00:00+00:00,14.2,16.9,332.0,23.3,3.4,23.0,62
Visakhapatnam,2025-04-27 22:00:00+00:00,14.5,17.0,350.0,23.5,2.9,20.0,62
Visakhapatnam,2025-04-27 23:00:00+00:00,15.3,17.6,367.0,24.4,2.7,17.0,62
Visakhapatnam,2025-04-28 00:00:00+00:00,16.4,18.8,374.0,24.3,2.8,21.0,62
Visakhapatnam,2025-04-28 01:00:00+00:00,18.0,20.5,362.0,21.2,5.5,25.0,62
Visakhapatnam,2025-04-28 02:00:00+00:00,16.9,19.6,339.0,16.9,9.2,32.0,61
Visakhapatnam,2025-04-28 03:00:00+00:00,13.6,16.4,318.0,13.2,11.8,39.0,61
Visakhapatnam,2025-04-28 04:00:00+00:00,11.9,14.8,301.0,10.9,12.4,47.0,60
Visakhapatnam,2025-04-28 05:00:00+00:00,11.6,14.7,286.0,9.2,12.0,56.0,60
Visakhapatnam,2025-04-28 06:00:00+00:00,11.8,15.7,274.0,8.0,11.3,62.0,59
Visakhapatnam,2025-04-28 07:00:00+00:00,11.8,15.6,266.0,7.1,10.3,65.0,58
Visakhapatnam,2025-04-28 08:00:00+00:00,11.9,15.9,262.0,6.8,9.1,65.0,57
Visakhapatnam,2025-04-28 09:00:00+00:00,11.4,15.1,258.0,7.5,8.5,63.0,57
Visakhapatnam,2025-04-28 10:00:00+00:00,12.8,16.6,254.0,9.6,9.4,59.0,56
Visakhapatnam,2025-04-28 11:00:00+00:00,13.5,18.2,250.0,12.9,11.1,53.0,55
Visakhapatnam,2025-04-28 12:00:00+00:00,12.5,16.3,252.0,12.5,10.1,60.0,55
Visakhapatnam,2025-04-28 13:00:00+00:00,11.9,15.4,263.0,15.6,9.0,51.0,55
Visakhapatnam,2025-04-28 14:00:00+00:00,12.2,15.3,279.0,19.9,7.6,37.0,55
Visakhapatnam,2025-04-28 15:00:00+00:00,13.1,16.0,290.0,23.0,6.4,28.0,54
Visakhapatnam,2025-04-28 16:00:00+00:00,12.7,15.5,289.0,23.7,5.8,26.0,54
Visakhapatnam,2025-04-28 17:00:00+00:00,12.6,15.3,283.0,23.1,5.6,27.0,54
Visakhapatnam,2025-04-28 18:00:00+00:00,12.4,15.0,281.0,22.5,5.2,28.0,53
Visakhapatnam,2025-04-28 19:00:00+00:00,12.2,14.8,279.0,22.1,4.6,28.0,53
Visakhapatnam,2025-04-28 20:00:00+00:00,12.0,14.6,280.0,21.6,3.9,29.0,53
Visakhapatnam,2025-04-28 21:00:00+00:00,12.0,14.5,307.0,21.5,3.4,29.0,53
Visakhapatnam,2025-04-28 22:00:00+00:00,12.4,14.8,392.0,22.4,2.9,27.0,52
Visakhapatnam,2025-04-28 23:00:00+00:00,12.9,15.2,502.0,23.7,2.5,24.0,52
Visakhapatnam,2025-04-29 00:00:00+00:00,20.6,22.9,557.0,27.6,2.8,20.0,52
Visakhapatnam,2025-04-29 01:00:00+00:00,18.9,21.3,503.0,23.8,4.7,25.0,52
Visakhapatnam,2025-04-29 02:00:00+00:00,16.4,19.0,393.0,18.5,7.4,32.0,52
Visakhapatnam,2025-04-29 03:00:00+00:00,13.8,16.5,306.0,14.1,9.6,40.0,52
Visakhapatnam,2025-04-29 04:00:00+00:00,12.4,15.4,273.0,11.3,10.9,49.0,52
Visakhapatnam,2025-04-29 05:00:00+00:00,12.0,15.0,263.0,9.4,11.6,59.0,52
Visakhapatnam,2025-04-29 06:00:00+00:00,11.6,14.5,257.0,8.2,12.0,66.0,52
Visakhapatnam,2025-04-29 07:00:00+00:00,11.2,14.2,249.0,7.9,11.7,67.0,52
Visakhapatnam,2025-04-29 08:00:00+00:00,11.2,14.7,245.0,8.3,11.1,64.0,52
Visakhapatnam,2025-04-29 09:00:00+00:00,10.8,14.5,243.0,9.3,10.7,61.0,52
Visakhapatnam,2025-04-29 10:00:00+00:00,10.8,14.7,244.0,10.8,11.2,57.0,52
Visakhapatnam,2025-04-29 11:00:00+00:00,11.0,15.0,247.0,12.9,11.9,52.0,52
Visakhapatnam,2025-04-29 12:00:00+00:00,13.8,17.5,251.0,22.3,10.8,35.0,52
Visakhapatnam,2025-04-29 13:00:00+00:00,13.8,17.1,255.0,22.5,10.0,34.0,52
Visakhapatnam,2025-04-29 14:00:00+00:00,13.0,16.2,261.0,22.7,8.8,33.0,52
Visakhapatnam,2025-04-29 15:00:00+00:00,12.5,15.5,266.0,22.8,7.7,32.0,52
Visakhapatnam,2025-04-29 16:00:00+00:00,12.5,15.6,268.0,22.4,6.7,32.0,52
Visakhapatnam,2025-04-29 17:00:00+00:00,12.6,15.5,271.0,21.9,5.7,32.0,52
Visakhapatnam,2025-04-29 18:00:00+00:00,12.8,15.8,282.0,21.9,4.9,31.0,52
Visakhapatnam,2025-04-29 19:00:00+00:00,13.2,16.2,310.0,23.1,4.4,29.0,52
Visakhapatnam,2025-04-29 20:00:00+00:00,14.1,16.9,347.0,24.9,4.1,25.0,52
Visakhapatnam,2025-04-29 21:00:00+00:00,15.3,18.0,375.0,26.0,3.9,23.0,53
Visakhapatnam,2025-04-29 22:00:00+00:00,16.4,19.1,383.0,26.1,3.4,22.0,53
Visakhapatnam,2025-04-29 23:00:00+00:00,17.5,20.1,383.0,25.6,2.9,21.0,53
Visakhapatnam,2025-04-30 00:00:00+00:00,28.9,32.0,395.0,30.8,7.3,21.0,54
Visakhapatnam,2025-04-30 01:00:00+00:00,32.4,35.4,441.0,28.5,11.8,24.0,54
Visakhapatnam,2025-04-30 02:00:00+00:00,31.2,34.5,499.0,25.1,17.9,30.0,55
Visakhapatnam,2025-04-30 03:00:00+00:00,21.5,24.8,525.0,21.8,21.8,36.0,57
Visakhapatnam,2025-04-30 04:00:00+00:00,16.7,20.3,490.0,18.6,21.7,45.0,57
Visakhapatnam,2025-04-30 05:00:00+00:00,15.3,19.5,422.0,15.4,19.4,55.0,58
Visakhapatnam,2025-04-30 06:00:00+00:00,14.7,19.3,363.0,13.1,17.1,62.0,58
Visakhapatnam,2025-04-30 07:00:00+00:00,14.2,19.7,325.0,11.7,15.4,62.0,58
Visakhapatnam,2025-04-30 08:00:00+00:00,13.9,19.4,295.0,11.3,13.8,59.0,59
Visakhapatnam,2025-04-30 09:00:00+00:00,12.7,17.2,274.0,12.3,12.5,55.0,59
Visakhapatnam,2025-04-30 10:00:00+00:00,11.4,15.4,263.0,15.4,11.9,51.0,59
Visakhapatnam,2025-04-30 11:00:00+00:00,12.2,16.5,262.0,20.0,11.7,45.0,59
Visakhapatnam,2025-04-30 12:00:00+00:00,21.7,29.9,270.0,23.8,14.1,35.0,59
Visakhapatnam,2025-04-30 13:00:00+00:00,23.9,32.1,282.0,25.3,14.1,34.0,60
Visakhapatnam,2025-04-30 14:00:00+00:00,24.6,32.5,303.0,27.4,14.2,32.0,61
Visakhapatnam,2025-04-30 15:00:00+00:00,25.8,34.0,349.0,29.3,14.0,30.0,62
Visakhapatnam,2025-04-30 16:00:00+00:00,27.9,36.0,433.0,30.7,13.6,29.0,63
Visakhapatnam,2025-04-30 17:00:00+00:00,30.3,38.4,542.0,32.0,12.9,27.0,64
Visakhapatnam,2025-04-30 18:00:00+00:00,30.4,37.6,652.0,33.0,12.3,26.0,66
Visakhapatnam,2025-04-30 19:00:00+00:00,30.3,36.8,683.0,33.8,11.6,24.0,68
Visakhapatnam,2025-04-30 20:00:00+00:00,29.7,35.6,715.0,34.3,10.9,22.0,69
Visakhapatnam,2025-04-30 21:00:00+00:00,30.7,36.1,970.0,35.1,10.3,20.0,70
Visakhapatnam,2025-04-30 22:00:00+00:00,32.2,37.4,1748.0,36.6,9.3,16.0,72
Visakhapatnam,2025-04-30 23:00:00+00:00,34.5,39.5,2749.0,38.3,8.4,12.0,73
Visakhapatnam,2025-05-01 00:00:00+00:00,36.3,42.7,3293.0,26.7,7.3,24.0,75
Visakhapatnam,2025-05-01 01:00:00+00:00,38.2,44.4,2975.0,27.5,13.6,26.0,75
Visakhapatnam,2025-05-01 02:00:00+00:00,41.8,50.6,2201.0,28.4,22.2,30.0,76
Visakhapatnam,2025-05-01 03:00:00+00:00,29.1,38.6,1500.0,27.9,27.5,36.0,77
Visakhapatnam,2025-05-01 04:00:00+00:00,27.0,37.6,1035.0,24.5,26.4,46.0,78
Visakhapatnam,2025-05-01 05:00:00+00:00,25.5,36.0,645.0,19.6,22.1,57.0,78
Visakhapatnam,2025-05-01 06:00:00+00:00,24.3,35.0,376.0,15.7,18.4,65.0,79
Visakhapatnam,2025-05-01 07:00:00+00:00,24.0,35.2,286.0,13.7,16.7,66.0,80
Visakhapatnam,2025-05-01 08:00:00+00:00,22.6,33.8,317.0,12.7,15.6,63.0,81
Visakhapatnam,2025-05-01 09:00:00+00:00,19.8,30.4,347.0,13.1,15.2,59.0,82
Visakhapatnam,2025-05-01 10:00:00+00:00,20.4,32.8,319.0,15.6,16.0,54.0,82
Visakhapatnam,2025-05-01 11:00:00+00:00,21.0,33.3,290.0,19.6,17.4,47.0,83
Visakhapatnam,2025-05-01 12:00:00+00:00,20.7,32.8,302.0,16.2,13.9,48.0,84
Visakhapatnam,2025-05-01 13:00:00+00:00,19.3,30.3,394.0,18.7,11.8,45.0,84
Visakhapatnam,2025-05-01 14:00:00+00:00,20.8,31.2,528.0,22.4,9.0,40.0,84
Visakhapatnam,2025-05-01 15:00:00+00:00,22.9,33.1,635.0,26.4,7.1,35.0,83
Visakhapatnam,2025-05-01 16:00:00+00:00,25.1,35.9,654.0,30.8,7.1,31.0,83
Visakhapatnam,2025-05-01 17:00:00+00:00,29.3,40.6,646.0,35.5,8.0,28.0,83
Visakhapatnam,2025-05-01 18:00:00+00:00,32.2,43.3,730.0,39.3,8.8,25.0,83
Visakhapatnam,2025-05-01 19:00:00+00:00,33.5,44.0,980.0,42.0,9.2,22.0,83
Visakhapatnam,2025-05-01 20:00:00+00:00,35.6,45.6,1321.0,43.7,9.5,20.0,83
Visakhapatnam,2025-05-01 21:00:00+00:00,35.7,43.4,1646.0,44.1,9.7,20.0,84
Visakhapatnam,2025-05-01 22:00:00+00:00,34.5,41.8,1932.0,42.3,9.3,22.0,84
Visakhapatnam,2025-05-01 23:00:00+00:00,34.5,42.7,2202.0,39.1,8.8,27.0,84
Visakhapatnam,2025-05-02 00:00:00+00:00,51.1,61.0,2414.0,46.4,12.0,7.0,84
Visakhapatnam,2025-05-02 01:00:00+00:00,54.2,63.1,2609.0,45.8,22.1,11.0,86
Visakhapatnam,2025-05-02 02:00:00+00:00,51.6,63.6,2745.0,44.9,35.6,17.0,87
Visakhapatnam,2025-05-02 03:00:00+00:00,41.3,53.9,2658.0,42.6,43.7,26.0,88
Visakhapatnam,2025-05-02 04:00:00+00:00,35.4,46.8,2172.0,38.3,41.1,38.0,89
Visakhapatnam,2025-05-02 05:00:00+00:00,35.3,47.0,1463.0,32.8,33.0,53.0,90
Visakhapatnam,2025-05-02 06:00:00+00:00,34.0,47.4,891.0,27.4,25.8,66.0,91
Visakhapatnam,2025-05-02 07:00:00+00:00,32.5,45.1,602.0,22.0,21.6,78.0,91
Visakhapatnam,2025-05-02 08:00:00+00:00,29.7,41.8,450.0,16.8,18.2,88.0,92
Visakhapatnam,2025-05-02 09:00:00+00:00,27.0,38.6,356.0,14.0,15.7,92.0,93
Visakhapatnam,2025-05-02 10:00:00+00:00,23.7,34.9,310.0,15.2,14.6,86.0,93
Visakhapatnam,2025-05-02 11:00:00+00:00,22.1,32.8,321.0,18.8,14.3,74.0,94
Visakhapatnam,2025-05-02 12:00:00+00:00,20.5,29.8,337.0,25.3,15.2,59.0,94
Visakhapatnam,2025-05-02 13:00:00+00:00,21.4,29.7,339.0,28.5,13.6,53.0,94
Visakhapatnam,2025-05-02 14:00:00+00:00,23.2,31.1,347.0,32.8,11.3,44.0,94
Visakhapatnam,2025-05-02 15:00:00+00:00,24.5,32.0,366.0,36.3,9.2,37.0,94
Visakhapatnam,2025-05-02 16:00:00+00:00,25.7,32.7,412.0,38.0,7.7,33.0,94
Visakhapatnam,2025-05-02 17:00:00+00:00,26.5,33.3,470.0,38.8,6.4,30.0,94
Visakhapatnam,2025-05-02 18:00:00+00:00,26.8,33.2,500.0,39.2,5.4,28.0,94
Visakhapatnam,2025-05-02 19:00:00+00:00,27.1,33.2,471.0,39.3,4.8,26.0,94
Visakhapatnam,2025-05-02 20:00:00+00:00,27.7,33.8,414.0,39.1,4.5,23.0,93
Visakhapatnam,2025-05-02 21:00:00+00:00,28.1,34.2,382.0,38.5,4.3,22.0,92
Visakhapatnam,2025-05-02 22:00:00+00:00,27.8,33.9,408.0,38.1,3.7,20.0,92
Visakhapatnam,2025-05-02 23:00:00+00:00,27.2,33.5,458.0,37.3,3.1,19.0,91
Visakhapatnam,2025-05-03 00:00:00+00:00,22.5,29.2,488.0,31.5,3.4,28.0,90
Visakhapatnam,2025-05-03 01:00:00+00:00,24.4,31.1,475.0,27.6,5.9,35.0,88
Visakhapatnam,2025-05-03 02:00:00+00:00,25.3,33.9,441.0,22.1,9.3,44.0,85
Visakhapatnam,2025-05-03 03:00:00+00:00,21.6,30.4,408.0,17.4,12.0,55.0,83
Visakhapatnam,2025-05-03 04:00:00+00:00,19.2,27.5,380.0,14.2,13.4,67.0,81
Visakhapatnam,2025-05-03 05:00:00+00:00,19.5,28.1,353.0,11.8,14.0,80.0,80
Visakhapatnam,2025-05-03 06:00:00+00:00,19.7,28.5,332.0,10.1,14.0,89.0,78
Visakhapatnam,2025-05-03 07:00:00+00:00,19.3,28.1,317.0,8.9,13.4,91.0,77
Visakhapatnam,2025-05-03 08:00:00+00:00,18.9,27.8,309.0,8.3,12.1,88.0,76
Visakhapatnam,2025-05-03 09:00:00+00:00,18.9,28.3,315.0,8.9,10.7,83.0,75
Visakhapatnam,2025-05-03 10:00:00+00:00,18.4,27.5,334.0,10.8,8.8,77.0,74
Visakhapatnam,2025-05-03 11:00:00+00:00,18.2,28.7,366.0,13.9,6.7,69.0,74
Visakhapatnam,2025-05-03 12:00:00+00:00,17.8,25.7,422.0,16.4,10.1,65.0,73
Visakhapatnam,2025-05-03 13:00:00+00:00,19.8,27.0,497.0,20.0,9.0,59.0,73
Visakhapatnam,2025-05-03 14:00:00+00:00,21.9,29.1,595.0,25.3,7.6,50.0,73
Visakhapatnam,2025-05-03 15:00:00+00:00,25.3,32.6,737.0,31.1,7.0,43.0,73
Visakhapatnam,2025-05-03 16:00:00+00:00,26.7,33.8,985.0,38.3,8.0,40.0,73
Visakhapatnam,2025-05-03 17:00:00+00:00,29.4,36.8,1277.0,46.1,9.8,39.0,73
Visakhapatnam,2025-05-03 18:00:00+00:00,31.1,37.3,1446.0,50.2,11.0,39.0,73
Visakhapatnam,2025-05-03 19:00:00+00:00,30.5,36.7,1401.0,47.7,11.1,42.0,74
Visakhapatnam,2025-05-03 20:00:00+00:00,25.4,31.5,1233.0,41.7,10.7,47.0,74
Visakhapatnam,2025-05-03 21:00:00+00:00,24.4,29.8,1044.0,37.0,9.9,50.0,74
Visakhapatnam,2025-05-03 22:00:00+00:00,25.0,30.4,837.0,36.0,8.4,47.0,74
Visakhapatnam,2025-05-03 23:00:00+00:00,26.4,31.9,609.0,36.4,6.4,43.0,73
Visakhapatnam,2025-05-04 00:00:00+00:00,46.7,53.7,455.0,54.5,10.6,20.0,73
Visakhapatnam,2025-05-04 01:00:00+00:00,49.9,56.6,442.0,54.8,12.7,32.0,75
Visakhapatnam,2025-05-04 02:00:00+00:00,46.7,54.4,503.0,54.7,15.5,49.0,78
