created_at,target_pm2_5
2025-03-05 06:00:00+00:00,36.30571224719101
2025-03-05 07:00:00+00:00,36.45424306818182
2025-03-05 08:00:00+00:00,36.926735028248586
2025-03-05 09:00:00+00:00,36.88563215909091
2025-03-05 10:00:00+00:00,36.72831073446328
2025-03-05 11:00:00+00:00,35.44374451977401
2025-03-05 12:00:00+00:00,34.20841921787709
2025-03-05 13:00:00+00:00,32.768712528735634
2025-03-05 14:00:00+00:00,30.549507166666668
2025-03-05 15:00:00+00:00,30.276574581005587
2025-03-05 16:00:00+00:00,29.255501620111733
2025-03-05 17:00:00+00:00,28.04343738888889
2025-03-05 18:00:00+00:00,27.847438324022345
2025-03-05 19:00:00+00:00,29.134685611111117
2025-03-05 20:00:00+00:00,28.57056718232044
2025-03-05 21:00:00+00:00,28.051539388888887
2025-03-05 22:00:00+00:00,28.307780893854748
2025-03-05 23:00:00+00:00,26.006689833333333
2025-03-06 00:00:00+00:00,26.5029515
2025-03-06 01:00:00+00:00,29.24963553072626
2025-03-06 02:00:00+00:00,30.16133976744186
2025-03-06 03:00:00+00:00,31.764702109375
2025-03-06 04:00:00+00:00,33.19181810126582
2025-03-06 05:00:00+00:00,34.66833013071895
2025-03-06 06:00:00+00:00,35.62445639455782
2025-03-06 07:00:00+00:00,36.06612206060606
2025-03-06 08:00:00+00:00,36.417738774193545
2025-03-06 09:00:00+00:00,36.85266704142012
2025-03-06 10:00:00+00:00,35.48706386503068
2025-03-06 11:00:00+00:00,34.19426011428572
2025-03-06 12:00:00+00:00,32.240193522727274
2025-03-06 13:00:00+00:00,30.2894899408284
2025-03-06 14:00:00+00:00,29.239953207547167
2025-03-06 15:00:00+00:00,27.981992950819677
2025-03-06 16:00:00+00:00,26.732456231884058
2025-03-06 17:00:00+00:00,26.05299923076923
2025-03-06 18:00:00+00:00,25.66031023809524
2025-03-06 19:00:00+00:00,24.6777272
2025-03-06 20:00:00+00:00,24.59509055555556
2025-03-06 21:00:00+00:00,23.699856666666665
2025-03-06 22:00:00+00:00,23.1703175
2025-03-06 23:00:00+00:00,21.76113
2025-03-07 00:00:00+00:00,27.73943653846154
2025-03-07 01:00:00+00:00,26.738381264367813
2025-03-07 02:00:00+00:00,28.92493355555556
2025-03-07 03:00:00+00:00,31.95098172413793
2025-03-07 04:00:00+00:00,33.13485128654971
2025-03-07 05:00:00+00:00,34.77887039215686
2025-03-07 06:00:00+00:00,35.65832721854304
2025-03-07 07:00:00+00:00,37.00643663157895
2025-03-07 08:00:00+00:00,37.63968796511628
2025-03-07 09:00:00+00:00,37.70892363636364
2025-03-07 10:00:00+00:00,37.1926772
2025-03-07 11:00:00+00:00,35.98353247191011
2025-03-07 12:00:00+00:00,34.440927611111114
2025-03-07 13:00:00+00:00,33.34594388888889
2025-03-07 14:00:00+00:00,32.393923
2025-03-07 15:00:00+00:00,31.276300166666665
2025-03-07 16:00:00+00:00,30.57811441340782
2025-03-07 17:00:00+00:00,30.02013255555556
2025-03-07 18:00:00+00:00,29.344467039106146
2025-03-07 19:00:00+00:00,28.8128565
2025-03-07 20:00:00+00:00,28.218432611111112
2025-03-07 21:00:00+00:00,27.508130722222223
2025-03-07 22:00:00+00:00,26.916882277777777
2025-03-07 23:00:00+00:00,26.537094333333336
2025-03-08 00:00:00+00:00,26.800038166666667
2025-03-08 01:00:00+00:00,28.13846372222222
2025-03-08 02:00:00+00:00,29.371629529411766
2025-03-08 03:00:00+00:00,32.58222914285714
2025-03-08 04:00:00+00:00,34.18899888888889
2025-03-08 05:00:00+00:00,35.63624153846154
2025-03-08 06:00:00+00:00,36.7830595522388
2025-03-08 07:00:00+00:00,37.6077097368421
2025-03-08 08:00:00+00:00,38.05797455445545
2025-03-08 09:00:00+00:00,38.25963054347826
2025-03-08 10:00:00+00:00,37.82750453781512
2025-03-08 11:00:00+00:00,36.79425021276596
2025-03-08 12:00:00+00:00,35.3988454054054
2025-03-08 13:00:00+00:00,34.535948608695655
2025-03-08 14:00:00+00:00,33.67984160377358
2025-03-08 15:00:00+00:00,32.68872050632911
2025-03-08 16:00:00+00:00,32.02727793814433
2025-03-08 17:00:00+00:00,31.18829014492754
2025-03-08 18:00:00+00:00,30.43001793103448
2025-03-08 19:00:00+00:00,29.92501
2025-03-08 20:00:00+00:00,29.484039512195125
2025-03-08 21:00:00+00:00,29.212690666666667
2025-03-08 22:00:00+00:00,28.832291948051942
2025-03-08 23:00:00+00:00,28.523403953488373
2025-03-09 00:00:00+00:00,28.288866410256407
2025-03-09 01:00:00+00:00,29.5202625
2025-03-09 02:00:00+00:00,30.917445945945943
2025-03-09 03:00:00+00:00,32.65886401459854
2025-03-09 04:00:00+00:00,34.43113439490446
2025-03-09 05:00:00+00:00,36.05572660493827
2025-03-09 06:00:00+00:00,37.09101877300613
2025-03-09 07:00:00+00:00,37.766013173652695
2025-03-09 08:00:00+00:00,38.16029088050315
2025-03-09 09:00:00+00:00,38.06087717105263
2025-03-09 10:00:00+00:00,37.43412741258741
2025-03-09 11:00:00+00:00,36.10371341772152
2025-03-09 12:00:00+00:00,35.19397950819672
2025-03-09 13:00:00+00:00,34.30502613636364
2025-03-09 14:00:00+00:00,33.76328503816794
2025-03-09 15:00:00+00:00,33.330903457943926
2025-03-09 16:00:00+00:00,32.72974588785046
2025-03-09 17:00:00+00:00,32.22082730769231
2025-03-09 18:00:00+00:00,31.69254862745098
2025-03-09 19:00:00+00:00,31.054145410958903
2025-03-09 20:00:00+00:00,30.42563856060606
2025-03-09 21:00:00+00:00,30.098436022727277
2025-03-09 22:00:00+00:00,29.638666285714287
2025-03-09 23:00:00+00:00,29.278901272727275
2025-03-10 00:00:00+00:00,29.16772382608696
2025-03-10 01:00:00+00:00,29.403670123456788
2025-03-10 02:00:00+00:00,29.65721326923077
2025-03-10 03:00:00+00:00,31.626601818181825
2025-03-10 04:00:00+00:00,32.952936774193546
2025-03-10 05:00:00+00:00,34.139969787234044
2025-03-10 06:00:00+00:00,35.21258375
2025-03-10 07:00:00+00:00,36.1312947311828
2025-03-10 08:00:00+00:00,36.64526712
2025-03-10 09:00:00+00:00,36.55650880434782
2025-03-10 10:00:00+00:00,36.22683486956522
2025-03-10 11:00:00+00:00,35.307113379310344
2025-03-10 12:00:00+00:00,34.31847015151515
2025-03-10 13:00:00+00:00,33.671936478873235
2025-03-10 14:00:00+00:00,33.14055653846154
2025-03-10 15:00:00+00:00,32.62462518248175
2025-03-10 16:00:00+00:00,32.248756875
2025-03-10 17:00:00+00:00,31.83943328571429
2025-03-10 18:00:00+00:00,31.715963300970877
2025-03-10 19:00:00+00:00,31.077234736842104
2025-03-10 20:00:00+00:00,30.57498023255814
2025-03-10 21:00:00+00:00,30.43826559055118
2025-03-10 22:00:00+00:00,30.093035982142855
2025-03-10 23:00:00+00:00,29.573482542372883
2025-03-11 00:00:00+00:00,29.186106400000003
2025-03-11 01:00:00+00:00,30.113029449541283
2025-03-11 02:00:00+00:00,31.23120033707865
2025-03-11 03:00:00+00:00,33.03954604166667
2025-03-11 04:00:00+00:00,34.17140378378379
2025-03-11 05:00:00+00:00,35.47692218181818
2025-03-11 06:00:00+00:00,36.5207597826087
2025-03-11 07:00:00+00:00,37.3442264
2025-03-11 08:00:00+00:00,37.29726768115942
2025-03-11 09:00:00+00:00,37.35438527777777
2025-03-11 10:00:00+00:00,36.74046677419355
2025-03-11 11:00:00+00:00,36.135422972972975
2025-03-11 12:00:00+00:00,35.2004918
2025-03-11 13:00:00+00:00,34.32442116071429
2025-03-11 14:00:00+00:00,33.42970395061728
2025-03-11 15:00:00+00:00,32.633665963302754
